1 Ave & E 110 St	 (1, 0) 
1 Ave & E 16 St	 (21, 12) 
1 Ave & E 18 St	 (162, 175) 
1 Ave & E 30 St	 (5, 10) 
1 Ave & E 44 St	 (11, 6) 
1 Ave & E 62 St	 (11, 6) 
1 Ave & E 68 St	 (10, 7) 
1 Ave & E 78 St	 (137, 167) 
1 Ave & E 94 St	 (2, 0) 
1 Pl & Clinton St	 (0, 2) 
10 Hudson Yards	 (1, 1) 
10 St & 7 Ave	 (1, 0) 
11 Ave & W 41 St	 (5, 8) 
11 Ave & W 59 St	 (8, 14) 
12 Ave & W 40 St	 (19, 26) 
12 St & 4 Ave	 (1, 1) 
14 St & 5 Ave	 (1, 2) 
14 St & 7 Ave	 (1, 0) 
2 Ave & 36 St - Citi Bike HQ at Industry City	 (1, 0) 
2 Ave & 9 St	 (1, 0) 
2 Ave & E 31 St	 (11, 8) 
2 Ave & E 72 St	 (9, 7) 
2 Ave & E 96 St	 (5, 1) 
21 St & 36 Ave	 (0, 1) 
21 St & 43 Ave	 (2, 0) 
27 St & Hunter St	 (2, 0) 
28 Ave & 35 St	 (1, 0) 
28 St & 36 Ave	 (1, 0) 
3 Ave & Carroll St	 (1, 0) 
3 Ave & E 62 St	 (4, 4) 
3 Ave & E 71 St	 (2, 1) 
3 Ave & E 72 St	 (3, 4) 
3 Ave & E 95 St	 (1, 0) 
3 Ave & Schermerhorn St	 (2, 1) 
3 St & 3 Ave	 (2, 1) 
3 St & 7 Ave	 (40, 46) 
3 St & Hoyt St	 (3, 1) 
3 St & Prospect Park West	 (2, 1) 
31 St & Newtown Ave	 (0, 2) 
31 St & Northern Blvd	 (0, 1) 
31 St & Thomson Ave	 (1, 1) 
34 Ave & 13 St	 (1, 1) 
34 Ave & 38 St	 (1, 1) 
35 Ave & 37 St	 (1, 1) 
4 Ave & 9 St	 (1, 0) 
43 St & Broadway	 (0, 1) 
44 Dr & 21 St	 (1, 2) 
44 Dr & Jackson Ave	 (2, 3) 
45 Rd & 11 St	 (2, 2) 
