1 Ave & E 110 St	 (1, 1) 
1 Ave & E 16 St	 (27, 15) 
1 Ave & E 18 St	 (238, 210) 
1 Ave & E 30 St	 (10, 12) 
1 Ave & E 44 St	 (7, 7) 
1 Ave & E 62 St	 (11, 9) 
1 Ave & E 68 St	 (9, 12) 
1 Ave & E 78 St	 (183, 188) 
1 Ave & E 94 St	 (0, 2) 
1 Pl & Clinton St	 (1, 2) 
10 Ave & W 28 St	 (4, 7) 
10 St & 5 Ave	 (1, 0) 
10 St & 7 Ave	 (3, 2) 
11 Ave & W 27 St	 (7, 11) 
11 Ave & W 41 St	 (5, 8) 
11 Ave & W 59 St	 (7, 5) 
11 St & 43 Ave	 (2, 0) 
12 Ave & W 40 St	 (14, 39) 
12 St & 4 Ave	 (1, 0) 
14 St & 5 Ave	 (0, 1) 
14 St & 7 Ave	 (3, 5) 
2 Ave & 36 St - Citi Bike HQ at Industry City	 (1, 0) 
2 Ave & E 122 St	 (1, 1) 
2 Ave & E 31 St	 (15, 15) 
2 Ave & E 72 St	 (11, 16) 
2 Ave & E 96 St	 (3, 1) 
2 Ave & E 99 St	 (1, 0) 
21 St & 43 Ave	 (2, 1) 
24 St & 41 Ave	 (0, 1) 
27 St & Hunter St	 (0, 1) 
28 St & 36 Ave	 (0, 1) 
28 St & 41 Ave	 (1, 1) 
3 Ave & 14 St	 (2, 0) 
3 Ave & Carroll St	 (0, 1) 
3 Ave & E 100 St	 (0, 2) 
3 Ave & E 62 St	 (3, 5) 
3 Ave & E 71 St	 (1, 2) 
3 Ave & E 72 St	 (1, 4) 
3 Ave & E 95 St	 (1, 0) 
3 Ave & Schermerhorn St	 (2, 4) 
3 St & 3 Ave	 (1, 1) 
3 St & 7 Ave	 (73, 55) 
3 St & Hoyt St	 (3, 2) 
3 St & Prospect Park West	 (0, 1) 
31 St & Thomson Ave	 (0, 2) 
34 Ave & 13 St	 (1, 0) 
35 Ave & 10 St	 (0, 1) 
36 Ave & 10 St	 (2, 1) 
36 Ave & 31 St	 (0, 1) 
40 Ave & Crescent St	 (0, 1) 
43 St & Broadway	 (1, 0) 
44 Dr & 21 St	 (1, 2) 
44 Dr & Jackson Ave	 (0, 3) 
45 Rd & 11 St	 (0, 2) 
46 Ave & 5 St	 (13, 9) 
47 Ave & 31 St	 (1, 0) 
47 Ave & Skillman Ave	 (0, 1) 
48 Ave & 30 Pl	 (0, 1) 
48 Ave & 5 St	 (0, 1) 
49 Ave & 21 St	 (1, 0) 
5 Ave & 3 St	 (3, 2) 
5 Ave & E 103 St	 (1, 0) 
5 Ave & E 126 St	 (0, 1) 
5 Ave & E 29 St	 (4, 13) 
5 Ave & E 63 St	 (1, 5) 
5 Ave & E 73 St	 (4, 5) 
5 Ave & E 78 St	 (4, 7) 
5 Ave & E 88 St	 (2, 4) 
5 Ave & E 93 St	 (1, 0) 
5 St & 6 Ave	 (2, 0) 
5 St & Market St	 (1, 0) 
6 Ave & 12 St	 (2, 3) 
6 Ave & 9 St	 (2, 2) 
6 Ave & Broome St	 (11, 8) 
6 Ave & Canal St	 (5, 7) 
6 Ave & W 33 St	 (13, 7) 
6 St & 7 Ave	 (1, 0) 
7 Ave & Central Park South	 (6, 5) 
7 Ave & Park Pl	 (6, 15) 
7 St & 3 Ave	 (0, 2) 
7 St & 5 Ave	 (2, 0) 
8 Ave & W 31 St	 (26, 35) 
8 Ave & W 33 St	 (3, 14) 
8 Ave & W 52 St	 (6, 3) 
9 Ave & W 18 St	 (8, 11) 
9 Ave & W 28 St	 (6, 2) 
9 Ave & W 45 St	 (11, 11) 
9 St & 44 Rd	 (1, 2) 
Adam Clayton Powell Blvd & W 126 St	 (0, 1) 
Adelphi St & Myrtle Ave	 (3, 0) 
