1 Ave & E 16 St	 (15, 17) 
1 Ave & E 18 St	 (214, 197) 
1 Ave & E 30 St	 (6, 13) 
1 Ave & E 44 St	 (10, 13) 
1 Ave & E 62 St	 (17, 8) 
1 Ave & E 68 St	 (13, 19) 
1 Ave & E 78 St	 (195, 218) 
1 Ave & E 94 St	 (0, 9) 
10 Hudson Yards	 (2, 2) 
10 St & 7 Ave	 (3, 1) 
11 Ave & W 27 St	 (10, 11) 
11 Ave & W 41 St	 (3, 10) 
11 Ave & W 59 St	 (8, 12) 
11 St & 43 Ave	 (2, 0) 
12 Ave & W 40 St	 (18, 30) 
12 St & 4 Ave	 (1, 1) 
14 St & 5 Ave	 (2, 3) 
14 St & 7 Ave	 (1, 2) 
2 Ave & 36 St - Citi Bike HQ at Industry City	 (2, 0) 
2 Ave & E 122 St	 (0, 1) 
2 Ave & E 31 St	 (14, 12) 
2 Ave & E 72 St	 (11, 2) 
2 Ave & E 96 St	 (4, 2) 
2 Ave & E 99 St	 (1, 2) 
21 St & 31 Dr	 (1, 0) 
24 St & 41 Ave	 (1, 0) 
27 Ave & 4 St	 (1, 0) 
27 St & Hunter St	 (3, 3) 
28 St & 38 Ave	 (0, 1) 
28 St & 41 Ave	 (1, 0) 
3 Ave & 14 St	 (2, 2) 
3 Ave & Carroll St	 (0, 3) 
3 Ave & E 100 St	 (1, 1) 
3 Ave & E 62 St	 (4, 3) 
3 Ave & E 71 St	 (2, 0) 
3 Ave & E 72 St	 (1, 1) 
3 Ave & E 95 St	 (0, 1) 
3 Ave & Schermerhorn St	 (5, 2) 
3 St & 3 Ave	 (1, 1) 
3 St & 7 Ave	 (44, 45) 
3 St & Hoyt St	 (1, 3) 
3 St & Prospect Park West	 (5, 2) 
30 Ave & 21 St	 (0, 1) 
31 Ave & 14 St	 (0, 1) 
31 St & Astoria Blvd	 (0, 1) 
31 St & Thomson Ave	 (0, 2) 
34 Ave & 13 St	 (1, 1) 
34 St & 35 Ave	 (2, 0) 
35 Ave & 10 St	 (1, 0) 
35 Ave & 37 St	 (1, 0) 
36 Ave & 31 St	 (2, 0) 
4 Ave & 9 St	 (2, 2) 
40 Ave & 9 St	 (1, 0) 
43 St & Broadway	 (1, 0) 
44 Dr & 21 St	 (2, 10) 
44 Dr & Jackson Ave	 (4, 10) 
45 Rd & 11 St	 (2, 1) 
46 Ave & 5 St	 (8, 7) 
47 Ave & 31 St	 (3, 1) 
47 Ave & Skillman Ave	 (0, 1) 
48 Ave & 30 Pl	 (0, 1) 
48 Ave & 5 St	 (0, 1) 
5 Ave & 3 St	 (1, 5) 
5 Ave & E 103 St	 (2, 2) 
5 Ave & E 126 St	 (0, 1) 
5 Ave & E 29 St	 (11, 7) 
5 Ave & E 63 St	 (4, 3) 
5 Ave & E 73 St	 (9, 1) 
5 Ave & E 78 St	 (10, 8) 
5 Ave & E 88 St	 (1, 1) 
5 Ave & E 93 St	 (2, 0) 
5 St & 6 Ave	 (0, 1) 
6 Ave & 12 St	 (0, 2) 
6 Ave & 9 St	 (6, 0) 
6 Ave & Broome St	 (14, 9) 
6 Ave & Canal St	 (22, 22) 
7 Ave & Central Park South	 (7, 6) 
7 Ave & Park Pl	 (10, 9) 
7 St & 3 Ave	 (2, 1) 
7 St & 5 Ave	 (2, 3) 
8 Ave & W 31 St	 (31, 42) 
8 Ave & W 33 St	 (15, 16) 
8 Ave & W 52 St	 (9, 7) 
9 Ave & W 28 St	 (5, 3) 
9 Ave & W 45 St	 (4, 9) 
9 St & 44 Rd	 (2, 1) 
Adam Clayton Powell Blvd & W 126 St	 (0, 1) 
Adelphi St & Myrtle Ave	 (0, 2) 
Allen St & Hester St	 (8, 10) 
Allen St & Rivington St	 (11, 10) 
Allen St & Stanton St	 (18, 28) 
Amsterdam Ave & W 66 St	 (2, 4) 
Amsterdam Ave & W 73 St	 (6, 10) 
Amsterdam Ave & W 79 St	 (3, 5) 
Amsterdam Ave & W 82 St	 (1, 4) 
Atlantic Ave & Fort Greene Pl	 (1, 3) 
Atlantic Ave & Furman St	 (0, 3) 
Avenue C & E 18 St	 (2, 11) 
Avenue D & E 12 St	 (3, 4) 
Avenue D & E 3 St	 (3, 1) 
Avenue D & E 8 St	 (2, 4) 
Baltic St & 5 Ave	 (1, 1) 
Bank St & Hudson St	 (151, 151) 
Bank St & Washington St	 (2, 7) 
Banker St & Meserole Ave	 (6, 1) 
Barclay St & Church St	 (15, 14) 
Barrow St & Hudson St	 (7, 13) 
Bayard St & Baxter St	 (7, 4) 
Bayard St & Leonard St	 (3, 3) 
Bedford Ave & Bergen St	 (1, 0) 
Bedford Ave & Nassau Ave	 (5, 5) 
Bedford Ave & S 9 St	 (3, 3) 
