1 Ave & E 110 St	 (0, 1) 
1 Ave & E 16 St	 (16, 10) 
1 Ave & E 18 St	 (201, 174) 
1 Ave & E 30 St	 (5, 7) 
1 Ave & E 44 St	 (2, 2) 
1 Ave & E 62 St	 (10, 13) 
1 Ave & E 68 St	 (12, 7) 
1 Ave & E 78 St	 (157, 132) 
1 Ave & E 94 St	 (0, 2) 
10 Hudson Yards	 (3, 3) 
10 St & 5 Ave	 (1, 1) 
10 St & 7 Ave	 (1, 3) 
11 Ave & W 41 St	 (8, 6) 
11 Ave & W 59 St	 (4, 5) 
12 Ave & W 40 St	 (21, 17) 
12 St & 4 Ave	 (0, 1) 
14 St & 5 Ave	 (0, 3) 
14 St & 7 Ave	 (4, 1) 
2 Ave & 36 St - Citi Bike HQ at Industry City	 (0, 1) 
2 Ave & E 122 St	 (2, 1) 
2 Ave & E 31 St	 (8, 5) 
2 Ave & E 72 St	 (8, 15) 
2 Ave & E 96 St	 (5, 1) 
24 St & 41 Ave	 (1, 0) 
28 Ave & 35 St	 (1, 1) 
28 St & 41 Ave	 (1, 2) 
3 Ave & Carroll St	 (2, 0) 
3 Ave & E 100 St	 (0, 1) 
3 Ave & E 62 St	 (1, 6) 
3 Ave & E 95 St	 (1, 0) 
3 Ave & Schermerhorn St	 (3, 0) 
3 St & 3 Ave	 (0, 2) 
3 St & 7 Ave	 (45, 45) 
3 St & Hoyt St	 (1, 1) 
3 St & Prospect Park West	 (2, 1) 
31 St & Northern Blvd	 (0, 1) 
34 St & 35 Ave	 (2, 0) 
35 St & 34 Ave	 (0, 1) 
37 St & 24 Ave	 (1, 0) 
4 Ave & 9 St	 (1, 0) 
40 Ave & Crescent St	 (1, 1) 
43 St & Broadway	 (1, 0) 
44 Dr & 21 St	 (2, 0) 
44 Dr & Jackson Ave	 (1, 1) 
45 Rd & 11 St	 (2, 3) 
46 Ave & 5 St	 (14, 7) 
48 Ave & 5 St	 (0, 1) 
5 Ave & 3 St	 (1, 1) 
5 Ave & E 103 St	 (0, 3) 
5 Ave & E 29 St	 (0, 4) 
5 Ave & E 63 St	 (0, 3) 
5 Ave & E 73 St	 (17, 6) 
5 Ave & E 78 St	 (5, 7) 
5 Ave & E 88 St	 (8, 6) 
5 Ave & E 93 St	 (1, 0) 
5 St & 51 Ave	 (1, 0) 
5 St & 6 Ave	 (2, 0) 
6 Ave & 12 St	 (0, 1) 
6 Ave & 9 St	 (2, 2) 
6 Ave & Broome St	 (4, 6) 
6 Ave & Canal St	 (6, 9) 
6 Ave & W 33 St	 (8, 8) 
6 St & 7 Ave	 (1, 2) 
7 Ave & Central Park South	 (4, 4) 
7 Ave & Park Pl	 (2, 6) 
7 St & 5 Ave	 (1, 2) 
8 Ave & W 31 St	 (5, 6) 
8 Ave & W 33 St	 (8, 10) 
8 Ave & W 52 St	 (4, 3) 
9 Ave & W 28 St	 (5, 6) 
9 Ave & W 45 St	 (7, 10) 
9 St & 44 Rd	 (1, 0) 
Adam Clayton Powell Blvd & W 115 St	 (2, 1) 
Adam Clayton Powell Blvd & W 123 St	 (1, 0) 
Adelphi St & Myrtle Ave	 (7, 4) 
Allen St & Hester St	 (14, 13) 
Allen St & Rivington St	 (19, 15) 
Allen St & Stanton St	 (13, 14) 
Amsterdam Ave & W 66 St	 (5, 4) 
Amsterdam Ave & W 73 St	 (8, 12) 
Amsterdam Ave & W 79 St	 (2, 0) 
Amsterdam Ave & W 82 St	 (3, 0) 
Atlantic Ave & Fort Greene Pl	 (2, 7) 
Atlantic Ave & Furman St	 (1, 6) 
Avenue C & E 18 St	 (9, 3) 
Avenue D & E 12 St	 (2, 1) 
Avenue D & E 3 St	 (3, 3) 
Avenue D & E 8 St	 (5, 1) 
Baltic St & 5 Ave	 (0, 2) 
Bank St & Hudson St	 (151, 135) 
Bank St & Washington St	 (12, 12) 
Banker St & Meserole Ave	 (3, 1) 
Barclay St & Church St	 (3, 5) 
Barrow St & Hudson St	 (14, 18) 
Bayard St & Baxter St	 (14, 9) 
Bayard St & Leonard St	 (5, 2) 
Bedford Ave & Bergen St	 (5, 1) 
Bedford Ave & Nassau Ave	 (1, 7) 
Bedford Ave & S 9 St	 (1, 5) 
Bergen St & Flatbush Ave	 (2, 3) 
Bergen St & Smith St	 (7, 5) 
Bergen St & Vanderbilt Ave	 (4, 6) 
Berkeley Pl & 6 Ave	 (1, 0) 
Berkeley Pl & 7 Ave	 (2, 3) 
Berry St & N 8 St	 (2, 3) 
Bialystoker Pl & Delancey St	 (4, 0) 
Boerum St & Broadway	 (1, 0) 
Bond St & Fulton St	 (4, 8) 
Broad St & Bridge St	 (31, 33) 
Broadway & Battery Pl	 (8, 3) 
Broadway & Berry St	 (8, 11) 
Broadway & E 14 St	 (31, 39) 
Broadway & E 22 St	 (17, 13) 
Broadway & Moylan Pl	 (2, 1) 
Broadway & Roebling St	 (3, 3) 
Broadway & W 25 St	 (9, 12) 
Broadway & W 29 St	 (5, 7) 
Broadway & W 32 St	 (3, 3) 
Broadway & W 37 St	 (2, 5) 
Broadway & W 38 St	 (2, 2) 
Broadway & W 41 St	 (10, 7) 
Broadway & W 49 St	 (8, 2) 
Broadway & W 51 St	 (1, 3) 
Broadway & W 53 St	 (0, 3) 
Broadway & W 56 St	 (6, 4) 
Broadway & W 60 St	 (17, 15) 
Bus Slip & State St	 (2, 9) 
Bushwick Ave & Powers St	 (1, 4) 
Butler St & Court St	 (1, 1) 
Cadman Plaza E & Johnson St	 (3, 0) 
Cadman Plaza E & Red Cross Pl	 (4, 5) 
Cadman Plaza West & Montague St	 (0, 1) 
Cambridge Pl & Gates Ave	 (2, 1) 
Canal St & Rutgers St	 (7, 13) 
Carlton Ave & Dean St	 (2, 2) 
Carlton Ave & Flushing Ave	 (1, 1) 
Carmine St & 6 Ave	 (16, 12) 
Carroll St & 5 Ave	 (3, 3) 
Carroll St & 6 Ave	 (2, 1) 
Carroll St & Bond St	 (1, 1) 
Carroll St & Smith St	 (4, 2) 
Cathedral Pkwy & Broadway	 (0, 1) 
Catherine St & Monroe St	 (4, 5) 
Cedar St & Myrtle Ave	 (1, 0) 
Center Blvd & 48 Ave	 (2, 3) 
Center Blvd & 51 Ave	 (4, 0) 
Central Park North & Adam Clayton Powell Blvd	 (0, 2) 
Central Park S & 6 Ave	 (4, 9) 
Central Park W & W 96 St	 (5, 0) 
Central Park West & W 100 St	 (1, 0) 
Central Park West & W 102 St	 (1, 1) 
Central Park West & W 68 St	 (4, 5) 
Central Park West & W 72 St	 (3, 2) 
Central Park West & W 76 St	 (4, 3) 
Central Park West & W 85 St	 (0, 1) 
Centre St & Chambers St	 (18, 18) 
Centre St & Worth St	 (1, 0) 
Cherry St	 (4, 4) 
Christopher St & Greenwich St	 (21, 13) 
Clark St & Henry St	 (5, 1) 
Classon Ave & St Marks Ave	 (49, 43) 
Clermont Ave & Lafayette Ave	 (2, 0) 
Cleveland Pl & Spring St	 (10, 9) 
Cliff St & Fulton St	 (3, 6) 
Clinton Ave & Flushing Ave	 (0, 3) 
Clinton Ave & Myrtle Ave	 (85, 78) 
Clinton St & Grand St	 (14, 8) 
Clinton St & Joralemon St	 (4, 2) 
Clinton St & Union St	 (0, 1) 
Columbia St & Kane St	 (0, 1) 
Columbia St & Lorraine St	 (0, 2) 
Columbia St & Rivington St	 (3, 3) 
Columbus Ave & W 72 St	 (3, 1) 
Columbus Ave & W 95 St	 (1, 5) 
Concord St & Bridge St	 (1, 1) 
Congress St & Clinton St	 (0, 1) 
Cooper Square & Astor Pl	 (4, 12) 
Court St & Nelson St	 (1, 0) 
Court St & State St	 (3, 5) 
Crescent St & 34 Ave	 (1, 0) 
Crescent St & 35 Ave	 (1, 0) 
Cumberland St & Lafayette Ave	 (1, 5) 
DeKalb Ave & Franklin Ave	 (1, 3) 
DeKalb Ave & Hudson Ave	 (3, 1) 
DeKalb Ave & S Portland Ave	 (1, 0) 
DeKalb Ave & Vanderbilt Ave	 (8, 2) 
Dean St & 4 Ave	 (1, 0) 
Dean St & Franklin Ave	 (1, 2) 
Degraw St & Hoyt St	 (1, 0) 
Division St & Bowery	 (10, 5) 
Douglass St & 3 Ave	 (1, 2) 
Douglass St & 4 Ave	 (1, 0) 
Driggs Ave & Lorimer St	 (2, 3) 
Driggs Ave & N 9 St	 (2, 5) 
Driggs Ave & N Henry St	 (2, 4) 
Duane St & Greenwich St	 (5, 5) 
Duffield St & Willoughby St	 (4, 4) 
E 10 St & 5 Ave	 (4, 5) 
E 10 St & Avenue A	 (10, 5) 
E 102 St & 1 Ave	 (1, 1) 
E 106 St & 1 Ave	 (0, 2) 
E 109 St & 3 Ave	 (0, 1) 
E 11 St & 1 Ave	 (219, 236) 
E 11 St & 2 Ave	 (11, 8) 
E 11 St & Avenue B	 (11, 6) 
E 114 St & 1 Ave	 (0, 1) 
E 118 St & 1 Ave	 (0, 1) 
E 12 St & 3 Ave	 (14, 14) 
E 128 St & Madison Ave	 (0, 1) 
E 13 St & Avenue A	 (12, 17) 
E 15 St & 3 Ave	 (17, 18) 
E 16 St & 5 Ave	 (11, 10) 
E 16 St & Irving Pl	 (10, 7) 
E 17 St & Broadway	 (35, 26) 
E 19 St & 3 Ave	 (4, 9) 
E 2 St & 2 Ave	 (15, 13) 
E 2 St & Avenue A	 (12, 10) 
E 2 St & Avenue B	 (5, 8) 
E 2 St & Avenue C	 (117, 91) 
E 20 St & 2 Ave	 (9, 2) 
E 20 St & FDR Drive	 (9, 13) 
E 20 St & Park Ave	 (7, 14) 
E 23 St & 1 Ave	 (133, 129) 
E 24 St & Park Ave S	 (8, 10) 
E 25 St & 1 Ave	 (3, 6) 
E 25 St & 2 Ave	 (15, 10) 
E 27 St & 1 Ave	 (5, 7) 
E 30 St & Park Ave S	 (0, 1) 
E 31 St & 3 Ave	 (7, 6) 
E 32 St & Park Ave	 (1, 2) 
E 33 St & 1 Ave	 (2, 10) 
E 33 St & 5 Ave	 (5, 9) 
E 39 St & 2 Ave	 (10, 11) 
E 39 St & 3 Ave	 (6, 7) 
E 4 St & 2 Ave	 (11, 24) 
E 41 St & Madison Ave	 (5, 3) 
