1 Ave & E 16 St	 (24, 18) 
1 Ave & E 18 St	 (176, 148) 
1 Ave & E 30 St	 (2, 11) 
1 Ave & E 44 St	 (6, 9) 
1 Ave & E 62 St	 (5, 3) 
1 Ave & E 68 St	 (12, 10) 
1 Ave & E 78 St	 (119, 114) 
1 Ave & E 94 St	 (2, 3) 
1 Pl & Clinton St	 (2, 0) 
10 Hudson Yards	 (1, 0) 
10 St & 5 Ave	 (0, 1) 
10 St & 7 Ave	 (4, 0) 
11 Ave & W 27 St	 (4, 6) 
11 Ave & W 41 St	 (11, 6) 
11 Ave & W 59 St	 (5, 5) 
11 St & 43 Ave	 (0, 1) 
12 Ave & W 40 St	 (22, 22) 
12 St & 4 Ave	 (1, 0) 
14 St & 5 Ave	 (3, 1) 
14 St & 7 Ave	 (1, 1) 
2 Ave & 36 St - Citi Bike HQ at Industry City	 (0, 1) 
2 Ave & E 104 St	 (1, 0) 
2 Ave & E 31 St	 (8, 4) 
2 Ave & E 72 St	 (9, 9) 
2 Ave & E 96 St	 (3, 0) 
2 Ave & E 99 St	 (1, 1) 
21 St & 43 Ave	 (1, 0) 
24 St & 41 Ave	 (0, 1) 
27 St & Hunter St	 (1, 2) 
28 St & 38 Ave	 (0, 1) 
3 Ave & 14 St	 (1, 1) 
3 Ave & E 62 St	 (5, 3) 
3 Ave & E 71 St	 (1, 1) 
3 Ave & E 72 St	 (1, 1) 
3 Ave & E 95 St	 (1, 1) 
3 Ave & Schermerhorn St	 (2, 3) 
3 St & 7 Ave	 (43, 40) 
3 St & Hoyt St	 (1, 0) 
3 St & Prospect Park West	 (1, 1) 
31 St & 23 Ave	 (1, 0) 
31 St & Thomson Ave	 (3, 2) 
34 Ave & 13 St	 (1, 0) 
35 Ave & 37 St	 (1, 0) 
36 Ave & 10 St	 (1, 0) 
39 St & 2 Ave - Citi Bike HQ at Industry City	 (0, 1) 
4 Ave & 9 St	 (1, 0) 
43 St & Broadway	 (0, 1) 
44 Dr & Jackson Ave	 (4, 1) 
45 Rd & 11 St	 (2, 2) 
46 Ave & 5 St	 (8, 5) 
47 Ave & 31 St	 (1, 4) 
47 Ave & Skillman Ave	 (1, 3) 
48 Ave & 30 Pl	 (1, 2) 
48 Ave & 5 St	 (3, 0) 
5 Ave & 3 St	 (1, 3) 
5 Ave & E 103 St	 (1, 0) 
5 Ave & E 29 St	 (7, 10) 
5 Ave & E 63 St	 (0, 8) 
5 Ave & E 73 St	 (2, 4) 
5 Ave & E 78 St	 (5, 3) 
5 Ave & E 88 St	 (0, 1) 
5 St & Market St	 (0, 1) 
6 Ave & 12 St	 (0, 3) 
6 Ave & 9 St	 (5, 4) 
6 Ave & Broome St	 (4, 5) 
6 Ave & Canal St	 (8, 13) 
7 Ave & Central Park South	 (5, 6) 
7 Ave & Park Pl	 (5, 8) 
7 St & 3 Ave	 (1, 2) 
7 St & 5 Ave	 (1, 0) 
8 Ave & W 31 St	 (16, 22) 
8 Ave & W 33 St	 (6, 12) 
8 Ave & W 52 St	 (6, 4) 
9 Ave & W 28 St	 (4, 2) 
9 Ave & W 45 St	 (3, 4) 
9 St & 44 Rd	 (2, 2) 
Adam Clayton Powell Blvd & W 115 St	 (0, 1) 
Adelphi St & Myrtle Ave	 (2, 3) 
Allen St & Hester St	 (12, 9) 
Allen St & Rivington St	 (8, 9) 
Allen St & Stanton St	 (21, 14) 
Amsterdam Ave & W 125 St	 (3, 1) 
Amsterdam Ave & W 66 St	 (4, 5) 
Amsterdam Ave & W 73 St	 (6, 7) 
Amsterdam Ave & W 79 St	 (3, 3) 
Amsterdam Ave & W 82 St	 (1, 3) 
Atlantic Ave & Fort Greene Pl	 (4, 4) 
Atlantic Ave & Furman St	 (1, 5) 
Avenue C & E 18 St	 (7, 5) 
Avenue D & E 12 St	 (2, 1) 
Avenue D & E 3 St	 (4, 3) 
Avenue D & E 8 St	 (2, 3) 
Baltic St & 5 Ave	 (1, 2) 
Bank St & Hudson St	 (111, 105) 
Bank St & Washington St	 (12, 10) 
Banker St & Meserole Ave	 (3, 4) 
Barclay St & Church St	 (8, 7) 
Barrow St & Hudson St	 (10, 15) 
Bayard St & Baxter St	 (8, 6) 
Bayard St & Leonard St	 (3, 3) 
Bedford Ave & Bergen St	 (2, 0) 
Bedford Ave & Nassau Ave	 (5, 5) 
Bedford Ave & S 9 St	 (6, 2) 
Bergen St & Flatbush Ave	 (0, 2) 
Bergen St & Smith St	 (1, 3) 
Bergen St & Vanderbilt Ave	 (3, 1) 
Berkeley Pl & 7 Ave	 (1, 2) 
Berry St & N 8 St	 (5, 0) 
Bialystoker Pl & Delancey St	 (3, 1) 
Boerum St & Broadway	 (1, 0) 
Bond St & Bergen St	 (3, 1) 
Bond St & Fulton St	 (6, 2) 
Broad St & Bridge St	 (52, 67) 
Broadway & Battery Pl	 (18, 23) 
Broadway & Berry St	 (6, 6) 
Broadway & E 14 St	 (13, 25) 
Broadway & E 22 St	 (20, 15) 
Broadway & Moylan Pl	 (0, 1) 
Broadway & Roebling St	 (3, 0) 
Broadway & W 122 St	 (1, 0) 
Broadway & W 25 St	 (4, 8) 
Broadway & W 29 St	 (7, 6) 
Broadway & W 37 St	 (4, 8) 
Broadway & W 38 St	 (1, 7) 
Broadway & W 41 St	 (10, 13) 
Broadway & W 49 St	 (6, 8) 
Broadway & W 51 St	 (1, 8) 
Broadway & W 53 St	 (6, 14) 
Broadway & W 60 St	 (16, 11) 
Broadway & Whipple St	 (1, 0) 
Bus Slip & State St	 (1, 9) 
Bushwick Ave & Powers St	 (1, 1) 
Butler St & Court St	 (1, 2) 
Cadman Plaza E & Johnson St	 (0, 1) 
Cadman Plaza E & Red Cross Pl	 (3, 12) 
Cadman Plaza West & Montague St	 (2, 1) 
Cambridge Pl & Gates Ave	 (2, 1) 
Canal St & Rutgers St	 (4, 5) 
Carlton Ave & Flushing Ave	 (1, 2) 
Carlton Ave & Park Ave	 (0, 2) 
Carmine St & 6 Ave	 (18, 8) 
Carroll St & 5 Ave	 (3, 0) 
Carroll St & 6 Ave	 (2, 4) 
Carroll St & Bond St	 (1, 2) 
Carroll St & Columbia St	 (1, 1) 
Carroll St & Smith St	 (1, 0) 
Cathedral Pkwy & Broadway	 (1, 0) 
Catherine St & Monroe St	 (2, 1) 
Center Blvd & 48 Ave	 (7, 7) 
Center Blvd & 51 Ave	 (4, 2) 
Central Ave & Flushing Ave	 (0, 1) 
Central Park North & Adam Clayton Powell Blvd	 (0, 2) 
Central Park S & 6 Ave	 (6, 4) 
Central Park W & W 96 St	 (4, 1) 
Central Park West & W 100 St	 (3, 1) 
Central Park West & W 102 St	 (1, 0) 
Central Park West & W 68 St	 (4, 5) 
Central Park West & W 72 St	 (4, 2) 
Central Park West & W 76 St	 (2, 2) 
Central Park West & W 85 St	 (3, 1) 
Centre St & Chambers St	 (14, 11) 
Centre St & Worth St	 (3, 3) 
Cherry St	 (1, 4) 
Christopher St & Greenwich St	 (18, 17) 
Clark St & Henry St	 (2, 1) 
Classon Ave & St Marks Ave	 (38, 22) 
Clermont Ave & Lafayette Ave	 (1, 2) 
Clermont Ave & Park Ave	 (0, 1) 
Cleveland Pl & Spring St	 (13, 11) 
Cliff St & Fulton St	 (7, 9) 
Clinton Ave & Flushing Ave	 (2, 2) 
Clinton Ave & Myrtle Ave	 (77, 73) 
Clinton St & 4 Place	 (1, 1) 
Clinton St & Grand St	 (10, 6) 
Clinton St & Joralemon St	 (1, 1) 
Clinton St & Union St	 (7, 3) 
Coffey St & Conover St	 (1, 2) 
Columbia Heights & Cranberry St	 (0, 1) 
Columbia St & Degraw St	 (1, 1) 
Columbia St & Kane St	 (2, 3) 
Columbia St & Rivington St	 (3, 3) 
Columbia St & W 9 St	 (1, 1) 
Columbus Ave & W 72 St	 (7, 3) 
Columbus Ave & W 95 St	 (2, 1) 
Commerce St & Van Brunt St	 (0, 1) 
Concord St & Bridge St	 (1, 1) 
Congress St & Clinton St	 (2, 1) 
