1 Ave & E 110 St	 (2, 2) 
1 Ave & E 16 St	 (30, 20) 
1 Ave & E 18 St	 (204, 219) 
1 Ave & E 30 St	 (6, 16) 
1 Ave & E 44 St	 (15, 13) 
1 Ave & E 62 St	 (5, 8) 
1 Ave & E 68 St	 (4, 5) 
1 Ave & E 78 St	 (171, 170) 
1 Ave & E 94 St	 (1, 4) 
1 Pl & Clinton St	 (2, 1) 
10 Ave & W 28 St	 (0, 2) 
10 Hudson Yards	 (2, 0) 
10 St & 2 Ave	 (0, 1) 
10 St & 5 Ave	 (0, 1) 
10 St & 7 Ave	 (2, 3) 
11 Ave & W 27 St	 (16, 16) 
11 Ave & W 41 St	 (16, 10) 
11 Ave & W 59 St	 (10, 12) 
11 St & 43 Ave	 (2, 0) 
12 Ave & W 40 St	 (26, 33) 
14 St & 5 Ave	 (1, 1) 
14 St & 7 Ave	 (1, 1) 
2 Ave & 36 St - Citi Bike HQ at Industry City	 (0, 3) 
2 Ave & E 122 St	 (1, 1) 
2 Ave & E 31 St	 (16, 9) 
2 Ave & E 72 St	 (7, 7) 
2 Ave & E 96 St	 (4, 0) 
2 Ave & E 99 St	 (1, 0) 
21 St & 36 Ave	 (0, 1) 
21 St & 43 Ave	 (1, 1) 
24 St & 41 Ave	 (2, 0) 
27 Ave & 4 St	 (1, 0) 
27 St & Hunter St	 (0, 2) 
3 Ave & E 62 St	 (1, 6) 
3 Ave & E 71 St	 (1, 0) 
3 Ave & E 72 St	 (1, 2) 
3 Ave & E 95 St	 (1, 1) 
3 Ave & Schermerhorn St	 (0, 3) 
3 St & 3 Ave	 (5, 1) 
3 St & 7 Ave	 (75, 60) 
3 St & Hoyt St	 (1, 2) 
3 St & Prospect Park West	 (0, 4) 
31 Ave & 34 St	 (0, 1) 
31 St & Thomson Ave	 (2, 0) 
34 Ave & 13 St	 (1, 0) 
34 Ave & 21 St	 (0, 1) 
34 Ave & 38 St	 (2, 0) 
35 Ave & 10 St	 (0, 1) 
36 Ave & 10 St	 (0, 1) 
44 Dr & 21 St	 (2, 2) 
44 Dr & Jackson Ave	 (3, 3) 
46 Ave & 5 St	 (17, 13) 
47 Ave & 31 St	 (1, 1) 
47 Ave & Skillman Ave	 (0, 1) 
48 Ave & 30 Pl	 (0, 1) 
48 Ave & 5 St	 (2, 0) 
5 Ave & 3 St	 (2, 5) 
5 Ave & E 103 St	 (0, 1) 
5 Ave & E 29 St	 (14, 13) 
5 Ave & E 63 St	 (1, 1) 
5 Ave & E 73 St	 (7, 4) 
5 Ave & E 78 St	 (5, 4) 
5 Ave & E 88 St	 (0, 1) 
5 Ave & E 93 St	 (1, 1) 
5 St & 51 Ave	 (0, 4) 
6 Ave & 12 St	 (1, 0) 
6 Ave & 9 St	 (3, 3) 
6 Ave & Broome St	 (13, 16) 
6 Ave & Canal St	 (12, 14) 
7 Ave & Central Park South	 (4, 4) 
7 Ave & Park Pl	 (12, 14) 
7 St & 3 Ave	 (1, 2) 
7 St & 5 Ave	 (2, 1) 
8 Ave & W 31 St	 (34, 39) 
8 Ave & W 52 St	 (6, 6) 
9 Ave & W 18 St	 (10, 8) 
9 Ave & W 28 St	 (15, 14) 
9 Ave & W 45 St	 (9, 8) 
9 St & 44 Rd	 (0, 3) 
Adam Clayton Powell Blvd & W 118 St	 (0, 1) 
Adelphi St & Myrtle Ave	 (2, 4) 
Allen St & Hester St	 (11, 13) 
Allen St & Rivington St	 (22, 10) 
Allen St & Stanton St	 (35, 15) 
Amsterdam Ave & W 125 St	 (0, 1) 
Amsterdam Ave & W 66 St	 (8, 4) 
Amsterdam Ave & W 73 St	 (11, 8) 
Amsterdam Ave & W 79 St	 (1, 2) 
Amsterdam Ave & W 82 St	 (5, 2) 
Atlantic Ave & Fort Greene Pl	 (2, 12) 
Atlantic Ave & Furman St	 (0, 3) 
Avenue C & E 18 St	 (10, 7) 
Avenue D & E 12 St	 (1, 5) 
Avenue D & E 3 St	 (5, 7) 
Avenue D & E 8 St	 (5, 7) 
Baltic St & 5 Ave	 (4, 1) 
Bank St & Hudson St	 (154, 176) 
Bank St & Washington St	 (14, 13) 
Banker St & Meserole Ave	 (8, 5) 
Barclay St & Church St	 (29, 15) 
Barrow St & Hudson St	 (13, 13) 
Bayard St & Baxter St	 (4, 6) 
Bayard St & Leonard St	 (2, 1) 
Bedford Ave & Bergen St	 (2, 2) 
Bedford Ave & Nassau Ave	 (5, 10) 
Bedford Ave & S 9 St	 (4, 1) 
