1 Ave & E 110 St	 (1, 0) 
1 Ave & E 16 St	 (15, 27) 
1 Ave & E 18 St	 (161, 175) 
1 Ave & E 30 St	 (4, 13) 
1 Ave & E 44 St	 (7, 7) 
1 Ave & E 62 St	 (8, 8) 
1 Ave & E 68 St	 (11, 10) 
1 Ave & E 78 St	 (146, 148) 
1 Ave & E 94 St	 (2, 3) 
1 Pl & Clinton St	 (3, 0) 
10 Hudson Yards	 (1, 1) 
10 St & 7 Ave	 (2, 2) 
11 Ave & W 27 St	 (8, 10) 
11 Ave & W 41 St	 (1, 8) 
11 Ave & W 59 St	 (11, 5) 
12 Ave & W 40 St	 (17, 21) 
14 St & 5 Ave	 (2, 1) 
14 St & 7 Ave	 (2, 0) 
2 Ave & E 122 St	 (1, 1) 
2 Ave & E 31 St	 (12, 10) 
2 Ave & E 72 St	 (4, 10) 
2 Ave & E 96 St	 (3, 1) 
21 St & 31 Dr	 (1, 0) 
21 St & 43 Ave	 (5, 1) 
27 St & Hunter St	 (1, 2) 
28 St & 41 Ave	 (1, 1) 
3 Ave & E 62 St	 (5, 4) 
3 Ave & E 71 St	 (1, 0) 
3 Ave & E 72 St	 (1, 3) 
3 Ave & E 95 St	 (1, 1) 
3 Ave & Schermerhorn St	 (3, 6) 
3 St & 3 Ave	 (3, 1) 
3 St & 7 Ave	 (41, 40) 
3 St & Prospect Park West	 (3, 3) 
31 St & Broadway	 (1, 0) 
31 St & Thomson Ave	 (0, 1) 
34 Ave & 13 St	 (1, 1) 
34 Ave & 21 St	 (0, 1) 
34 Ave & 38 St	 (0, 1) 
36 Ave & 31 St	 (0, 1) 
37 St & 24 Ave	 (1, 0) 
4 Ave & 9 St	 (0, 2) 
44 Dr & Jackson Ave	 (2, 3) 
45 Rd & 11 St	 (0, 1) 
46 Ave & 5 St	 (11, 7) 
47 Ave & 31 St	 (2, 1) 
48 Ave & 30 Pl	 (1, 2) 
48 Ave & 5 St	 (3, 1) 
49 Ave & 21 St	 (1, 0) 
5 Ave & 3 St	 (1, 1) 
5 Ave & E 103 St	 (2, 3) 
5 Ave & E 126 St	 (1, 0) 
5 Ave & E 29 St	 (5, 11) 
5 Ave & E 63 St	 (5, 6) 
5 Ave & E 73 St	 (3, 2) 
5 Ave & E 78 St	 (6, 4) 
5 Ave & E 88 St	 (3, 4) 
5 Ave & E 93 St	 (3, 2) 
6 Ave & 9 St	 (1, 0) 
6 Ave & Broome St	 (12, 8) 
6 Ave & Canal St	 (20, 16) 
6 St & 7 Ave	 (1, 0) 
7 Ave & Central Park South	 (5, 4) 
7 Ave & Park Pl	 (9, 11) 
7 St & 5 Ave	 (1, 1) 
8 Ave & W 31 St	 (19, 17) 
8 Ave & W 33 St	 (9, 21) 
8 Ave & W 52 St	 (5, 3) 
9 Ave & W 18 St	 (14, 5) 
9 Ave & W 28 St	 (6, 6) 
9 Ave & W 45 St	 (11, 6) 
9 St & 44 Rd	 (2, 1) 
Adam Clayton Powell Blvd & W 115 St	 (1, 0) 
Adam Clayton Powell Blvd & W 123 St	 (1, 0) 
Adelphi St & Myrtle Ave	 (4, 5) 
Allen St & Hester St	 (4, 3) 
Allen St & Rivington St	 (13, 7) 
Allen St & Stanton St	 (21, 18) 
Amsterdam Ave & W 119 St	 (1, 0) 
Amsterdam Ave & W 66 St	 (3, 2) 
Amsterdam Ave & W 73 St	 (4, 8) 
Amsterdam Ave & W 79 St	 (6, 3) 
Amsterdam Ave & W 82 St	 (2, 0) 
Atlantic Ave & Fort Greene Pl	 (3, 11) 
Atlantic Ave & Furman St	 (0, 2) 
Avenue C & E 18 St	 (6, 5) 
Avenue D & E 12 St	 (4, 2) 
Avenue D & E 3 St	 (4, 3) 
Avenue D & E 8 St	 (5, 3) 
Baltic St & 5 Ave	 (1, 1) 
Bank St & Hudson St	 (117, 118) 
Bank St & Washington St	 (4, 8) 
Banker St & Meserole Ave	 (1, 2) 
Barclay St & Church St	 (17, 16) 
Barrow St & Hudson St	 (11, 11) 
Bayard St & Baxter St	 (3, 7) 
Bayard St & Leonard St	 (2, 3) 
Bedford Ave & Bergen St	 (2, 2) 
Bedford Ave & Nassau Ave	 (2, 7) 
Bedford Ave & S 9 St	 (3, 0) 
Bergen St & Flatbush Ave	 (1, 5) 
Bergen St & Smith St	 (4, 4) 
Bergen St & Vanderbilt Ave	 (1, 2) 
Berkeley Pl & 6 Ave	 (2, 0) 
Berkeley Pl & 7 Ave	 (2, 2) 
Berry St & N 8 St	 (1, 1) 
Bialystoker Pl & Delancey St	 (0, 4) 
Boerum St & Broadway	 (1, 1) 
Bond St & Bergen St	 (0, 2) 
Bond St & Fulton St	 (3, 6) 
Broad St & Bridge St	 (50, 51) 
Broadway & Battery Pl	 (16, 11) 
Broadway & Berry St	 (6, 5) 
Broadway & E 14 St	 (18, 14) 
Broadway & E 22 St	 (18, 33) 
Broadway & Roebling St	 (2, 1) 
Broadway & W 122 St	 (0, 1) 
Broadway & W 25 St	 (12, 11) 
Broadway & W 29 St	 (20, 10) 
Broadway & W 37 St	 (7, 6) 
Broadway & W 38 St	 (4, 10) 
Broadway & W 41 St	 (8, 12) 
Broadway & W 49 St	 (8, 6) 
Broadway & W 51 St	 (8, 5) 
Broadway & W 53 St	 (6, 14) 
Broadway & W 60 St	 (19, 18) 
Brooklyn Bridge Park - Pier 2	 (3, 1) 
Bus Slip & State St	 (3, 3) 
Bushwick Ave & Powers St	 (1, 3) 
Butler St & Court St	 (1, 1) 
Cadman Plaza E & Johnson St	 (5, 0) 
Cadman Plaza E & Red Cross Pl	 (3, 5) 
Cadman Plaza West & Montague St	 (0, 5) 
Cambridge Pl & Gates Ave	 (2, 2) 
Canal St & Rutgers St	 (15, 6) 
Carlton Ave & Dean St	 (1, 1) 
Carlton Ave & Flushing Ave	 (5, 0) 
Carlton Ave & Park Ave	 (2, 1) 
Carmine St & 6 Ave	 (17, 16) 
Carroll St & 6 Ave	 (1, 2) 
Carroll St & Bond St	 (2, 1) 
Carroll St & Columbia St	 (0, 3) 
Carroll St & Smith St	 (3, 1) 
Carroll St & Washington Ave	 (1, 0) 
Cathedral Pkwy & Broadway	 (0, 2) 
Catherine St & Monroe St	 (1, 2) 
Center Blvd & 48 Ave	 (3, 0) 
Center Blvd & 51 Ave	 (2, 1) 
Central Ave & Starr Street	 (0, 1) 
Central Park S & 6 Ave	 (4, 8) 
Central Park W & W 96 St	 (2, 1) 
Central Park West & W 100 St	 (0, 1) 
Central Park West & W 102 St	 (1, 0) 
Central Park West & W 68 St	 (6, 5) 
Central Park West & W 72 St	 (2, 2) 
Central Park West & W 85 St	 (2, 0) 
Centre St & Chambers St	 (19, 10) 
Centre St & Worth St	 (4, 4) 
Cherry St	 (4, 3) 
Christopher St & Greenwich St	 (16, 13) 
Clark St & Henry St	 (3, 4) 
Classon Ave & St Marks Ave	 (43, 44) 
Clermont Ave & Lafayette Ave	 (2, 1) 
Cleveland Pl & Spring St	 (21, 10) 
Cliff St & Fulton St	 (4, 5) 
Clinton Ave & Flushing Ave	 (3, 3) 
Clinton Ave & Myrtle Ave	 (77, 79) 
Clinton St & Grand St	 (4, 10) 
Clinton St & Joralemon St	 (1, 0) 
Clinton St & Union St	 (3, 1) 
Coffey St & Conover St	 (0, 2) 
Columbia Heights & Cranberry St	 (1, 0) 
Columbia St & Degraw St	 (1, 3) 
Columbia St & Kane St	 (2, 4) 
Columbia St & Rivington St	 (3, 5) 
Columbia St & W 9 St	 (1, 0) 
Columbus Ave & W 72 St	 (9, 6) 
Columbus Ave & W 95 St	 (2, 2) 
Commerce St & Van Brunt St	 (0, 1) 
Concord St & Bridge St	 (1, 1) 
Congress St & Clinton St	 (3, 3) 
Cooper Square & Astor Pl	 (9, 12) 
Court St & State St	 (2, 0) 
Crescent St & 30 Ave	 (0, 1) 
Crescent St & 34 Ave	 (0, 1) 
Cumberland St & Lafayette Ave	 (2, 0) 
DeKalb Ave & Franklin Ave	 (1, 0) 
DeKalb Ave & Hudson Ave	 (8, 8) 
DeKalb Ave & S Portland Ave	 (2, 4) 
DeKalb Ave & Vanderbilt Ave	 (1, 2) 
Dean St & 4 Ave	 (2, 4) 
Degraw St & Hoyt St	 (3, 2) 
Degraw St & Smith St	 (3, 2) 
Devoe St & Lorimer St	 (1, 1) 
Division St & Bowery	 (6, 6) 
Dock 72 Way & Market St	 (0, 3) 
Douglass St & 4 Ave	 (1, 1) 
Driggs Ave & Lorimer St	 (2, 3) 
Driggs Ave & N 9 St	 (1, 0) 
Driggs Ave & N Henry St	 (3, 3) 
Duane St & Greenwich St	 (5, 5) 
Duffield St & Willoughby St	 (6, 5) 
E 10 St & 5 Ave	 (8, 5) 
E 10 St & Avenue A	 (13, 10) 
E 102 St & 1 Ave	 (4, 2) 
E 102 St & Park Ave	 (0, 1) 
E 109 St & 3 Ave	 (0, 1) 
E 11 St & 1 Ave	 (152, 172) 
E 11 St & 2 Ave	 (4, 6) 
