1 Ave & E 16 St	 (18, 13) 
1 Ave & E 18 St	 (42, 41) 
1 Ave & E 30 St	 (0, 6) 
1 Ave & E 44 St	 (9, 7) 
1 Ave & E 62 St	 (6, 9) 
1 Ave & E 68 St	 (14, 9) 
1 Ave & E 78 St	 (163, 166) 
1 Ave & E 94 St	 (1, 2) 
1 Pl & Clinton St	 (1, 0) 
10 Hudson Yards	 (1, 0) 
10 St & 5 Ave	 (1, 0) 
10 St & 7 Ave	 (2, 2) 
11 Ave & W 41 St	 (8, 9) 
11 Ave & W 59 St	 (11, 11) 
11 St & 43 Ave	 (0, 1) 
12 Ave & W 40 St	 (16, 18) 
12 St & 4 Ave	 (0, 1) 
14 St & 7 Ave	 (0, 1) 
19 St & 24 Ave	 (1, 0) 
2 Ave & 36 St - Citi Bike HQ at Industry City	 (1, 2) 
2 Ave & 9 St	 (0, 1) 
2 Ave & E 104 St	 (1, 0) 
2 Ave & E 122 St	 (0, 1) 
2 Ave & E 31 St	 (11, 10) 
2 Ave & E 72 St	 (13, 14) 
2 Ave & E 96 St	 (2, 0) 
21 St & 43 Ave	 (3, 1) 
21 St & Queens Plaza North	 (1, 1) 
24 St & 41 Ave	 (0, 1) 
27 St & Hunter St	 (2, 0) 
3 Ave & 14 St	 (1, 0) 
3 Ave & E 100 St	 (1, 0) 
3 Ave & E 62 St	 (6, 4) 
3 Ave & E 71 St	 (1, 1) 
3 Ave & E 72 St	 (1, 0) 
3 Ave & E 95 St	 (1, 2) 
3 Ave & Schermerhorn St	 (2, 2) 
3 St & 3 Ave	 (1, 0) 
3 St & 7 Ave	 (45, 41) 
3 St & Hoyt St	 (2, 1) 
3 St & Prospect Park West	 (1, 1) 
31 Ave & 30 St	 (0, 1) 
31 St & 23 Ave	 (0, 1) 
31 St & Thomson Ave	 (2, 0) 
34 Ave & 13 St	 (1, 0) 
34 Ave & 38 St	 (0, 1) 
35 Ave & 10 St	 (0, 1) 
35 Ave & 37 St	 (0, 1) 
39 St & 2 Ave - Citi Bike HQ at Industry City	 (0, 1) 
4 Ave & 9 St	 (1, 0) 
44 Dr & Jackson Ave	 (1, 0) 
45 Rd & 11 St	 (5, 3) 
46 Ave & 5 St	 (8, 10) 
47 Ave & 31 St	 (2, 2) 
47 Ave & Skillman Ave	 (0, 1) 
48 Ave & 30 Pl	 (1, 0) 
48 Ave & 5 St	 (9, 3) 
49 Ave & 21 St	 (0, 1) 
5 Ave & 3 St	 (3, 2) 
5 Ave & E 103 St	 (0, 1) 
5 Ave & E 29 St	 (3, 11) 
5 Ave & E 63 St	 (2, 3) 
5 Ave & E 73 St	 (8, 7) 
5 Ave & E 78 St	 (5, 5) 
5 Ave & E 88 St	 (2, 3) 
5 St & 51 Ave	 (0, 1) 
5 St & Market St	 (1, 0) 
6 Ave & 12 St	 (1, 0) 
6 Ave & 9 St	 (1, 1) 
6 Ave & Broome St	 (12, 10) 
6 Ave & Canal St	 (13, 17) 
6 St & 7 Ave	 (1, 0) 
7 Ave & Central Park South	 (3, 5) 
7 Ave & Park Pl	 (7, 8) 
7 St & 3 Ave	 (1, 0) 
7 St & 5 Ave	 (1, 0) 
8 Ave & W 31 St	 (20, 35) 
8 Ave & W 33 St	 (9, 17) 
