1 Ave & E 110 St	 (0, 1) 
1 Ave & E 16 St	 (17, 17) 
1 Ave & E 18 St	 (193, 226) 
1 Ave & E 30 St	 (10, 14) 
1 Ave & E 44 St	 (7, 4) 
1 Ave & E 62 St	 (19, 14) 
1 Ave & E 68 St	 (13, 9) 
1 Ave & E 78 St	 (165, 205) 
1 Ave & E 94 St	 (3, 5) 
1 Pl & Clinton St	 (2, 3) 
10 Ave & W 28 St	 (5, 7) 
10 St & 7 Ave	 (5, 1) 
11 Ave & W 27 St	 (6, 7) 
11 Ave & W 41 St	 (0, 4) 
11 Ave & W 59 St	 (6, 9) 
12 Ave & W 40 St	 (20, 28) 
12 St & 4 Ave	 (1, 1) 
14 St & 5 Ave	 (3, 1) 
14 St & 7 Ave	 (2, 2) 
2 Ave & 36 St - Citi Bike HQ at Industry City	 (1, 0) 
2 Ave & E 104 St	 (0, 1) 
2 Ave & E 122 St	 (1, 0) 
2 Ave & E 31 St	 (16, 10) 
2 Ave & E 72 St	 (20, 12) 
2 Ave & E 96 St	 (1, 0) 
2 Ave & E 99 St	 (2, 0) 
21 St & 43 Ave	 (1, 1) 
24 St & 41 Ave	 (1, 0) 
28 Ave & 35 St	 (1, 0) 
28 St & 38 Ave	 (0, 1) 
3 Ave & Carroll St	 (0, 1) 
3 Ave & E 62 St	 (6, 4) 
3 Ave & E 71 St	 (2, 3) 
3 Ave & E 72 St	 (2, 2) 
3 Ave & E 95 St	 (1, 3) 
3 Ave & Schermerhorn St	 (6, 2) 
3 St & 3 Ave	 (2, 2) 
3 St & 7 Ave	 (44, 54) 
3 St & Hoyt St	 (1, 0) 
3 St & Prospect Park West	 (1, 3) 
31 St & 23 Ave	 (0, 1) 
31 St & Newtown Ave	 (0, 1) 
31 St & Northern Blvd	 (0, 2) 
31 St & Thomson Ave	 (1, 1) 
34 Ave & 13 St	 (0, 1) 
35 St & 34 Ave	 (1, 0) 
36 Ave & 10 St	 (1, 1) 
36 Ave & 31 St	 (1, 0) 
40 Ave & Crescent St	 (0, 1) 
43 St & Broadway	 (1, 0) 
44 Dr & Jackson Ave	 (4, 3) 
45 Rd & 11 St	 (2, 0) 
46 Ave & 5 St	 (4, 13) 
47 Ave & 31 St	 (1, 2) 
47 Ave & Skillman Ave	 (1, 0) 
48 Ave & 30 Pl	 (1, 0) 
48 Ave & 5 St	 (1, 1) 
49 Ave & 21 St	 (1, 1) 
5 Ave & 3 St	 (3, 2) 
5 Ave & E 103 St	 (1, 0) 
5 Ave & E 29 St	 (7, 5) 
5 Ave & E 63 St	 (2, 3) 
5 Ave & E 73 St	 (1, 3) 
5 Ave & E 78 St	 (5, 15) 
5 Ave & E 88 St	 (2, 2) 
5 St & 51 Ave	 (0, 1) 
5 St & Market St	 (2, 0) 
6 Ave & 9 St	 (2, 0) 
6 Ave & Broome St	 (21, 15) 
6 Ave & Canal St	 (13, 19) 
6 Ave & W 33 St	 (13, 8) 
6 St & 7 Ave	 (1, 0) 
7 Ave & Central Park South	 (4, 3) 
7 Ave & Park Pl	 (9, 8) 
7 St & 3 Ave	 (0, 3) 
7 St & 5 Ave	 (1, 1) 
8 Ave & W 31 St	 (17, 25) 
8 Ave & W 33 St	 (14, 12) 
8 Ave & W 52 St	 (7, 10) 
9 Ave & W 18 St	 (9, 9) 
9 Ave & W 28 St	 (8, 5) 
9 Ave & W 45 St	 (9, 13) 
9 St & 44 Rd	 (1, 5) 
Adam Clayton Powell Blvd & W 123 St	 (1, 0) 
Adam Clayton Powell Blvd & W 126 St	 (1, 0) 
Adelphi St & Myrtle Ave	 (1, 2) 
Allen St & Hester St	 (6, 5) 
Allen St & Rivington St	 (9, 4) 
Allen St & Stanton St	 (17, 14) 
Amsterdam Ave & W 125 St	 (0, 1) 
Amsterdam Ave & W 66 St	 (8, 2) 
Amsterdam Ave & W 73 St	 (6, 4) 
Amsterdam Ave & W 79 St	 (3, 8) 
Amsterdam Ave & W 82 St	 (2, 3) 
Atlantic Ave & Fort Greene Pl	 (2, 8) 
Atlantic Ave & Furman St	 (1, 3) 
Avenue C & E 18 St	 (4, 10) 
Avenue D & E 12 St	 (3, 3) 
Avenue D & E 3 St	 (4, 10) 
Avenue D & E 8 St	 (5, 3) 
Bank St & Hudson St	 (140, 138) 
Bank St & Washington St	 (7, 8) 
Banker St & Meserole Ave	 (3, 3) 
Barclay St & Church St	 (12, 12) 
Barrow St & Hudson St	 (17, 8) 
Bayard St & Baxter St	 (6, 2) 
Bayard St & Leonard St	 (5, 3) 
Bedford Ave & Bergen St	 (1, 1) 
Bedford Ave & Nassau Ave	 (3, 8) 
Bedford Ave & S 9 St	 (1, 2) 
Bergen St & Flatbush Ave	 (4, 2) 
Bergen St & Smith St	 (10, 4) 
Bergen St & Vanderbilt Ave	 (2, 6) 
Berkeley Pl & 7 Ave	 (3, 3) 
Berry St & N 8 St	 (2, 0) 
Bialystoker Pl & Delancey St	 (2, 2) 
Boerum St & Broadway	 (1, 0) 
Bond St & Bergen St	 (0, 1) 
Bond St & Fulton St	 (2, 11) 
Broad St & Bridge St	 (53, 51) 
Broadway & Battery Pl	 (16, 10) 
Broadway & Berry St	 (8, 7) 
Broadway & E 14 St	 (22, 23) 
Broadway & E 22 St	 (24, 12) 
Broadway & Moylan Pl	 (0, 2) 
Broadway & Roebling St	 (4, 2) 
Broadway & W 122 St	 (0, 1) 
Broadway & W 25 St	 (8, 14) 
Broadway & W 29 St	 (3, 6) 
Broadway & W 36 St	 (5, 3) 
Broadway & W 37 St	 (4, 0) 
Broadway & W 38 St	 (4, 5) 
Broadway & W 41 St	 (4, 11) 
Broadway & W 49 St	 (12, 10) 
Broadway & W 51 St	 (3, 5) 
Broadway & W 53 St	 (3, 3) 
Broadway & W 56 St	 (10, 3) 
