1 Ave & E 110 St	 (1, 1) 
1 Ave & E 16 St	 (21, 18) 
1 Ave & E 18 St	 (169, 173) 
1 Ave & E 30 St	 (8, 9) 
1 Ave & E 44 St	 (11, 11) 
1 Ave & E 62 St	 (12, 6) 
1 Ave & E 68 St	 (18, 6) 
1 Ave & E 78 St	 (152, 155) 
1 Ave & E 94 St	 (2, 4) 
1 Pl & Clinton St	 (0, 2) 
10 Hudson Yards	 (1, 0) 
10 St & 7 Ave	 (2, 2) 
11 Ave & W 41 St	 (6, 10) 
11 Ave & W 59 St	 (7, 12) 
11 St & 43 Ave	 (0, 1) 
12 Ave & W 40 St	 (22, 18) 
12 St & 4 Ave	 (0, 1) 
14 St & 7 Ave	 (3, 1) 
2 Ave & 36 St - Citi Bike HQ at Industry City	 (1, 0) 
2 Ave & E 122 St	 (1, 0) 
2 Ave & E 31 St	 (15, 9) 
2 Ave & E 72 St	 (18, 13) 
2 Ave & E 96 St	 (3, 0) 
2 Ave & E 99 St	 (1, 0) 
21 St & 31 Dr	 (0, 1) 
21 St & 38 Ave	 (0, 2) 
21 St & 43 Ave	 (0, 1) 
21 St & Queens Plaza North	 (1, 1) 
24 Ave & 29 St	 (1, 0) 
24 St & 41 Ave	 (1, 0) 
27 St & Hunter St	 (2, 0) 
28 St & 38 Ave	 (1, 0) 
3 Ave & Carroll St	 (0, 1) 
3 Ave & E 62 St	 (2, 6) 
3 Ave & E 71 St	 (3, 1) 
3 Ave & E 72 St	 (1, 1) 
3 Ave & E 95 St	 (0, 1) 
3 Ave & Schermerhorn St	 (2, 3) 
3 St & 3 Ave	 (2, 1) 
3 St & 7 Ave	 (43, 42) 
3 St & Hoyt St	 (1, 1) 
3 St & Prospect Park West	 (1, 3) 
31 St & Northern Blvd	 (0, 1) 
31 St & Thomson Ave	 (0, 1) 
34 Ave & 13 St	 (1, 0) 
34 Ave & 38 St	 (0, 1) 
36 Ave & 31 St	 (1, 0) 
44 Dr & Jackson Ave	 (0, 1) 
45 Rd & 11 St	 (1, 1) 
46 Ave & 5 St	 (13, 13) 
47 Ave & 31 St	 (1, 0) 
47 Ave & Skillman Ave	 (0, 1) 
48 Ave & 30 Pl	 (1, 0) 
48 Ave & 5 St	 (1, 4) 
5 Ave & 3 St	 (4, 1) 
5 Ave & E 103 St	 (0, 1) 
5 Ave & E 29 St	 (6, 7) 
5 Ave & E 63 St	 (1, 5) 
5 Ave & E 73 St	 (5, 9) 
5 Ave & E 78 St	 (4, 5) 
5 Ave & E 88 St	 (1, 1) 
5 St & 51 Ave	 (1, 0) 
5 St & 6 Ave	 (1, 0) 
5 St & Market St	 (1, 0) 
6 Ave & 12 St	 (2, 1) 
6 Ave & 9 St	 (5, 4) 
6 Ave & Broome St	 (11, 2) 
6 Ave & Canal St	 (23, 17) 
6 Ave & W 33 St	 (7, 10) 
6 St & 7 Ave	 (2, 0) 
7 Ave & Central Park South	 (5, 2) 
7 Ave & Park Pl	 (5, 16) 
7 St & 3 Ave	 (1, 0) 
7 St & 5 Ave	 (1, 1) 
8 Ave & W 31 St	 (22, 27) 
8 Ave & W 33 St	 (15, 15) 
8 Ave & W 52 St	 (7, 4) 
