1 Ave & E 110 St	 (0, 1) 
1 Ave & E 16 St	 (26, 13) 
1 Ave & E 18 St	 (166, 162) 
1 Ave & E 30 St	 (6, 7) 
1 Ave & E 44 St	 (4, 6) 
1 Ave & E 62 St	 (8, 7) 
1 Ave & E 68 St	 (16, 7) 
1 Ave & E 78 St	 (146, 161) 
1 Ave & E 94 St	 (1, 4) 
1 Pl & Clinton St	 (0, 1) 
10 St & 7 Ave	 (1, 2) 
11 Ave & W 27 St	 (9, 9) 
11 Ave & W 41 St	 (9, 4) 
11 Ave & W 59 St	 (8, 13) 
11 St & 43 Ave	 (1, 0) 
12 Ave & W 40 St	 (20, 17) 
12 St & 4 Ave	 (2, 1) 
14 St & 5 Ave	 (0, 2) 
14 St & 7 Ave	 (4, 2) 
2 Ave & 36 St - Citi Bike HQ at Industry City	 (1, 1) 
2 Ave & E 104 St	 (0, 1) 
2 Ave & E 122 St	 (0, 1) 
2 Ave & E 31 St	 (11, 7) 
2 Ave & E 72 St	 (14, 11) 
2 Ave & E 96 St	 (0, 2) 
2 Ave & E 99 St	 (0, 2) 
21 St & 43 Ave	 (1, 1) 
21 St & Queens Plaza North	 (1, 0) 
27 St & Hunter St	 (2, 0) 
28 Ave & 35 St	 (0, 1) 
28 St & 38 Ave	 (0, 1) 
3 Ave & 14 St	 (0, 2) 
3 Ave & Carroll St	 (1, 1) 
3 Ave & E 100 St	 (1, 2) 
3 Ave & E 62 St	 (6, 4) 
3 Ave & E 71 St	 (1, 1) 
3 Ave & E 72 St	 (2, 1) 
3 Ave & E 95 St	 (1, 1) 
3 Ave & Schermerhorn St	 (0, 6) 
3 St & 3 Ave	 (1, 2) 
3 St & 7 Ave	 (48, 53) 
3 St & Hoyt St	 (3, 3) 
3 St & Prospect Park West	 (2, 2) 
31 St & 23 Ave	 (1, 0) 
34 Ave & 13 St	 (1, 0) 
36 Ave & 10 St	 (0, 1) 
36 Ave & 31 St	 (0, 1) 
4 Ave & 9 St	 (1, 0) 
40 Ave & 9 St	 (2, 0) 
43 St & Broadway	 (0, 1) 
44 Dr & 21 St	 (1, 0) 
44 Dr & Jackson Ave	 (1, 0) 
45 Rd & 11 St	 (2, 1) 
46 Ave & 5 St	 (6, 6) 
47 Ave & 31 St	 (1, 1) 
48 Ave & 30 Pl	 (0, 1) 
48 Ave & 5 St	 (2, 0) 
5 Ave & 3 St	 (0, 2) 
5 Ave & E 103 St	 (1, 0) 
5 Ave & E 126 St	 (1, 0) 
5 Ave & E 29 St	 (6, 13) 
5 Ave & E 63 St	 (2, 3) 
5 Ave & E 73 St	 (4, 8) 
5 Ave & E 78 St	 (3, 3) 
5 Ave & E 88 St	 (3, 2) 
5 St & 6 Ave	 (1, 0) 
5 St & Market St	 (1, 0) 
6 Ave & 12 St	 (3, 1) 
6 Ave & 9 St	 (0, 2) 
6 Ave & Broome St	 (10, 11) 
6 Ave & Canal St	 (24, 13) 
6 St & 7 Ave	 (1, 0) 
7 Ave & Central Park South	 (7, 2) 
7 Ave & Park Pl	 (9, 8) 
7 St & 3 Ave	 (1, 0) 
7 St & 5 Ave	 (0, 1) 
8 Ave & W 31 St	 (11, 9) 
8 Ave & W 33 St	 (10, 17) 
8 Ave & W 52 St	 (6, 9) 
9 Ave & W 28 St	 (0, 5) 
9 Ave & W 45 St	 (7, 5) 
9 St & 44 Rd	 (2, 3) 
Adam Clayton Powell Blvd & W 123 St	 (0, 1) 
Adelphi St & Myrtle Ave	 (3, 8) 
Allen St & Hester St	 (9, 14) 
Allen St & Rivington St	 (10, 7) 
Allen St & Stanton St	 (13, 18) 
Amsterdam Ave & W 125 St	 (0, 1) 
Amsterdam Ave & W 66 St	 (1, 4) 
Amsterdam Ave & W 73 St	 (7, 9) 
Amsterdam Ave & W 79 St	 (6, 2) 
Amsterdam Ave & W 82 St	 (4, 5) 
Atlantic Ave & Fort Greene Pl	 (2, 3) 
Avenue C & E 18 St	 (7, 3) 
Avenue D & E 12 St	 (3, 6) 
Avenue D & E 3 St	 (3, 3) 
Avenue D & E 8 St	 (4, 1) 
Baltic St & 5 Ave	 (0, 1) 
Bank St & Hudson St	 (113, 119) 
Bank St & Washington St	 (7, 7) 
Banker St & Meserole Ave	 (4, 2) 
Barclay St & Church St	 (14, 11) 
Barrow St & Hudson St	 (8, 12) 
Bayard St & Baxter St	 (12, 6) 
Bayard St & Leonard St	 (4, 0) 
Bedford Ave & Bergen St	 (2, 0) 
Bedford Ave & Nassau Ave	 (7, 7) 
Bedford Ave & S 9 St	 (1, 2) 
Bergen St & Flatbush Ave	 (1, 2) 
Bergen St & Smith St	 (6, 4) 
Bergen St & Vanderbilt Ave	 (2, 2) 
Berkeley Pl & 7 Ave	 (1, 2) 
Berry St & N 8 St	 (1, 2) 
Bialystoker Pl & Delancey St	 (0, 1) 
Boerum St & Broadway	 (0, 1) 
Bond St & Fulton St	 (5, 7) 
Broad St & Bridge St	 (73, 49) 
Broadway & Battery Pl	 (11, 6) 
Broadway & Berry St	 (7, 4) 
Broadway & E 14 St	 (25, 23) 
Broadway & E 22 St	 (19, 23) 
Broadway & Moylan Pl	 (0, 3) 
Broadway & Roebling St	 (2, 2) 
Broadway & W 122 St	 (1, 1) 
Broadway & W 25 St	 (8, 4) 
Broadway & W 29 St	 (11, 7) 
Broadway & W 37 St	 (5, 6) 
Broadway & W 38 St	 (2, 8) 
Broadway & W 41 St	 (10, 8) 
Broadway & W 49 St	 (6, 6) 
Broadway & W 51 St	 (6, 8) 
Broadway & W 53 St	 (7, 6) 
Broadway & W 60 St	 (13, 15) 
