1 Ave & E 16 St	 (29, 18) 
1 Ave & E 18 St	 (188, 198) 
1 Ave & E 30 St	 (13, 21) 
1 Ave & E 44 St	 (10, 10) 
1 Ave & E 62 St	 (15, 5) 
1 Ave & E 68 St	 (19, 14) 
1 Ave & E 78 St	 (193, 189) 
1 Ave & E 94 St	 (2, 2) 
1 Pl & Clinton St	 (1, 0) 
10 Hudson Yards	 (1, 0) 
10 St & 5 Ave	 (1, 0) 
10 St & 7 Ave	 (2, 3) 
11 Ave & W 27 St	 (12, 14) 
11 Ave & W 41 St	 (6, 14) 
11 Ave & W 59 St	 (12, 14) 
12 Ave & W 40 St	 (37, 35) 
12 St & 4 Ave	 (0, 1) 
14 St & 5 Ave	 (2, 3) 
14 St & 7 Ave	 (3, 1) 
2 Ave & 36 St - Citi Bike HQ at Industry City	 (0, 1) 
2 Ave & 9 St	 (1, 1) 
2 Ave & E 104 St	 (0, 1) 
2 Ave & E 31 St	 (10, 10) 
2 Ave & E 72 St	 (11, 14) 
2 Ave & E 96 St	 (2, 2) 
2 Ave & E 99 St	 (0, 2) 
21 St & 43 Ave	 (1, 1) 
24 St & 41 Ave	 (1, 0) 
27 St & Hunter St	 (0, 5) 
3 Ave & 14 St	 (1, 1) 
3 Ave & E 100 St	 (1, 0) 
3 Ave & E 62 St	 (7, 6) 
3 Ave & E 71 St	 (2, 1) 
3 Ave & E 72 St	 (2, 0) 
3 Ave & E 95 St	 (1, 0) 
3 Ave & Schermerhorn St	 (5, 1) 
3 St & 3 Ave	 (1, 0) 
3 St & 7 Ave	 (55, 52) 
3 St & Hoyt St	 (3, 1) 
3 St & Prospect Park West	 (3, 3) 
31 Ave & 30 St	 (0, 1) 
31 St & Thomson Ave	 (2, 0) 
34 Ave & 13 St	 (1, 0) 
34 Ave & 21 St	 (0, 1) 
34 Ave & 38 St	 (1, 1) 
35 Ave & 10 St	 (0, 1) 
35 St & Broadway	 (1, 0) 
4 Ave & 9 St	 (1, 0) 
44 Dr & 21 St	 (2, 1) 
44 Dr & Jackson Ave	 (1, 3) 
45 Rd & 11 St	 (1, 1) 
46 Ave & 5 St	 (5, 14) 
47 Ave & 31 St	 (2, 4) 
47 Ave & Skillman Ave	 (0, 1) 
48 Ave & 30 Pl	 (2, 4) 
48 Ave & 5 St	 (2, 2) 
5 Ave & 3 St	 (1, 2) 
5 Ave & E 103 St	 (1, 1) 
5 Ave & E 29 St	 (4, 10) 
5 Ave & E 63 St	 (1, 4) 
5 Ave & E 73 St	 (5, 3) 
5 Ave & E 78 St	 (0, 6) 
5 Ave & E 88 St	 (6, 1) 
5 Ave & E 93 St	 (3, 3) 
5 St & 51 Ave	 (3, 0) 
5 St & 6 Ave	 (1, 0) 
6 Ave & 12 St	 (0, 2) 
6 Ave & 9 St	 (2, 0) 
6 Ave & Broome St	 (13, 12) 
6 Ave & Canal St	 (10, 20) 
6 St & 7 Ave	 (2, 1) 
7 Ave & Central Park South	 (9, 2) 
7 Ave & Park Pl	 (10, 8) 
7 St & 3 Ave	 (1, 2) 
7 St & 5 Ave	 (3, 2) 
8 Ave & W 31 St	 (21, 33) 
8 Ave & W 33 St	 (14, 18) 
8 Ave & W 52 St	 (19, 12) 
9 Ave & W 28 St	 (7, 2) 
9 Ave & W 45 St	 (12, 10) 
9 St & 44 Rd	 (3, 0) 
Adam Clayton Powell Blvd & W 118 St	 (1, 1) 
Adam Clayton Powell Blvd & W 126 St	 (0, 1) 
Adelphi St & Myrtle Ave	 (2, 6) 
Allen St & Hester St	 (5, 11) 
Allen St & Rivington St	 (8, 7) 
Allen St & Stanton St	 (18, 15) 
Amsterdam Ave & W 125 St	 (1, 0) 
Amsterdam Ave & W 66 St	 (4, 3) 
Amsterdam Ave & W 73 St	 (8, 9) 
Amsterdam Ave & W 79 St	 (4, 2) 
Amsterdam Ave & W 82 St	 (3, 2) 
