1 Ave & E 16 St	 (23, 23) 
1 Ave & E 18 St	 (241, 208) 
1 Ave & E 30 St	 (5, 10) 
1 Ave & E 44 St	 (12, 7) 
1 Ave & E 62 St	 (16, 11) 
1 Ave & E 68 St	 (10, 11) 
1 Ave & E 78 St	 (172, 146) 
1 Ave & E 94 St	 (3, 2) 
1 Pl & Clinton St	 (0, 1) 
10 Hudson Yards	 (0, 1) 
10 St & 7 Ave	 (5, 3) 
11 Ave & W 27 St	 (14, 24) 
11 Ave & W 41 St	 (11, 9) 
11 Ave & W 59 St	 (11, 15) 
12 Ave & W 40 St	 (30, 52) 
14 St & 5 Ave	 (1, 0) 
14 St & 7 Ave	 (2, 2) 
2 Ave & 36 St - Citi Bike HQ at Industry City	 (0, 1) 
2 Ave & E 104 St	 (1, 1) 
2 Ave & E 122 St	 (1, 1) 
2 Ave & E 31 St	 (12, 11) 
2 Ave & E 72 St	 (2, 6) 
2 Ave & E 96 St	 (0, 2) 
2 Ave & E 99 St	 (1, 0) 
21 St & Queens Plaza North	 (0, 1) 
24 Ave & 29 St	 (3, 1) 
27 St & Hunter St	 (2, 1) 
28 St & 36 Ave	 (0, 1) 
28 St & 41 Ave	 (1, 3) 
3 Ave & 14 St	 (1, 1) 
3 Ave & Carroll St	 (2, 0) 
3 Ave & E 62 St	 (0, 2) 
3 Ave & E 71 St	 (1, 0) 
3 Ave & E 72 St	 (1, 0) 
3 Ave & E 95 St	 (1, 3) 
3 Ave & Schermerhorn St	 (0, 1) 
3 St & 3 Ave	 (5, 1) 
3 St & 7 Ave	 (73, 92) 
3 St & Prospect Park West	 (6, 8) 
31 Ave & 34 St	 (1, 0) 
31 St & Northern Blvd	 (2, 0) 
34 Ave & 13 St	 (1, 0) 
34 Ave & 21 St	 (0, 3) 
34 Ave & 38 St	 (2, 0) 
35 Ave & 10 St	 (0, 1) 
35 Ave & 37 St	 (0, 1) 
39 St & 2 Ave - Citi Bike HQ at Industry City	 (0, 1) 
4 Ave & 9 St	 (2, 0) 
40 Ave & 9 St	 (0, 1) 
44 Dr & 21 St	 (1, 2) 
44 Dr & Jackson Ave	 (2, 3) 
46 Ave & 5 St	 (10, 9) 
47 Ave & 31 St	 (0, 1) 
47 Ave & Skillman Ave	 (1, 0) 
48 Ave & 30 Pl	 (1, 0) 
48 Ave & 5 St	 (2, 0) 
49 Ave & 21 St	 (0, 1) 
5 Ave & 3 St	 (6, 2) 
5 Ave & E 103 St	 (1, 0) 
5 Ave & E 29 St	 (9, 7) 
5 Ave & E 63 St	 (0, 2) 
5 Ave & E 73 St	 (4, 12) 
5 Ave & E 78 St	 (6, 10) 
5 Ave & E 88 St	 (9, 2) 
5 Ave & E 93 St	 (1, 2) 
5 St & 51 Ave	 (0, 2) 
5 St & 6 Ave	 (1, 0) 
6 Ave & 12 St	 (0, 5) 
6 Ave & 9 St	 (2, 3) 
6 Ave & Broome St	 (15, 16) 
6 Ave & Canal St	 (15, 5) 
6 St & 7 Ave	 (0, 2) 
7 Ave & Central Park South	 (16, 12) 
7 Ave & Park Pl	 (5, 7) 
7 St & 3 Ave	 (1, 0) 
7 St & 5 Ave	 (1, 1) 
8 Ave & W 31 St	 (8, 9) 
8 Ave & W 33 St	 (17, 15) 
8 Ave & W 52 St	 (4, 6) 
9 Ave & W 18 St	 (12, 12) 
9 Ave & W 28 St	 (8, 6) 
9 Ave & W 45 St	 (6, 7) 
9 St & 44 Rd	 (4, 3) 
Adam Clayton Powell Blvd & W 118 St	 (0, 1) 
Adam Clayton Powell Blvd & W 123 St	 (2, 1) 
Adam Clayton Powell Blvd & W 126 St	 (1, 0) 
Adelphi St & Myrtle Ave	 (1, 7) 
Allen St & Hester St	 (4, 12) 
Allen St & Rivington St	 (20, 15) 
Allen St & Stanton St	 (15, 7) 
Amsterdam Ave & W 119 St	 (0, 1) 
Amsterdam Ave & W 125 St	 (0, 2) 
Amsterdam Ave & W 66 St	 (4, 3) 
Amsterdam Ave & W 73 St	 (8, 7) 
Amsterdam Ave & W 79 St	 (4, 4) 
Amsterdam Ave & W 82 St	 (4, 4) 
Atlantic Ave & Fort Greene Pl	 (2, 1) 
Atlantic Ave & Furman St	 (3, 3) 
Avenue C & E 18 St	 (7, 10) 
Avenue D & E 12 St	 (5, 1) 
Avenue D & E 3 St	 (5, 3) 
Avenue D & E 8 St	 (3, 1) 
Baltic St & 5 Ave	 (7, 0) 
Bank St & Hudson St	 (207, 212) 
Bank St & Washington St	 (14, 21) 
Banker St & Meserole Ave	 (6, 1) 
Barclay St & Church St	 (6, 1) 
Barrow St & Hudson St	 (23, 16) 
Bayard St & Baxter St	 (11, 17) 
Bayard St & Leonard St	 (3, 3) 
Bedford Ave & Bergen St	 (3, 2) 
Bedford Ave & Nassau Ave	 (4, 7) 
Bedford Ave & S 9 St	 (1, 2) 
Bergen St & Flatbush Ave	 (5, 8) 
Bergen St & Smith St	 (4, 5) 
Bergen St & Vanderbilt Ave	 (6, 5) 
Berkeley Pl & 7 Ave	 (3, 3) 
Berry St & N 8 St	 (3, 2) 
Bialystoker Pl & Delancey St	 (4, 0) 
Boerum St & Broadway	 (1, 0) 
Bond St & Bergen St	 (2, 0) 
Bond St & Fulton St	 (5, 6) 
Broad St & Bridge St	 (58, 64) 
Broadway & 12 St	 (0, 1) 
Broadway & Battery Pl	 (8, 21) 
Broadway & Berry St	 (9, 4) 
Broadway & E 14 St	 (23, 34) 
Broadway & E 22 St	 (21, 15) 
Broadway & Moylan Pl	 (2, 1) 
Broadway & Roebling St	 (5, 2) 
Broadway & W 25 St	 (11, 5) 
Broadway & W 29 St	 (12, 11) 
Broadway & W 37 St	 (4, 18) 
Broadway & W 38 St	 (2, 3) 
Broadway & W 41 St	 (14, 7) 
Broadway & W 49 St	 (9, 7) 
Broadway & W 51 St	 (2, 8) 
Broadway & W 53 St	 (7, 5) 
Broadway & W 60 St	 (19, 9) 
Broadway & Whipple St	 (1, 0) 
Brooklyn Bridge Park - Pier 2	 (2, 2) 
Bus Slip & State St	 (11, 12) 
Bushwick Ave & Powers St	 (1, 1) 
Butler St & Court St	 (1, 2) 
Cadman Plaza E & Johnson St	 (1, 2) 
Cadman Plaza E & Red Cross Pl	 (7, 9) 
Cadman Plaza West & Montague St	 (3, 2) 
Cambridge Pl & Gates Ave	 (1, 1) 
Canal St & Rutgers St	 (7, 9) 
Carlton Ave & Dean St	 (2, 4) 
Carlton Ave & Flushing Ave	 (4, 0) 
Carmine St & 6 Ave	 (12, 27) 
Carroll St & 5 Ave	 (3, 4) 
Carroll St & 6 Ave	 (3, 3) 
Carroll St & Bond St	 (3, 1) 
Carroll St & Columbia St	 (1, 3) 
Carroll St & Franklin Ave	 (1, 0) 
Carroll St & Smith St	 (1, 4) 
Carroll St & Washington Ave	 (1, 0) 
Cathedral Pkwy & Broadway	 (7, 1) 
Catherine St & Monroe St	 (4, 5) 
Center Blvd & 48 Ave	 (2, 4) 
Center Blvd & 51 Ave	 (7, 6) 
Central Ave & Flushing Ave	 (1, 2) 
Central Ave & Starr Street	 (1, 0) 
Central Park North & Adam Clayton Powell Blvd	 (1, 3) 
