1 Ave & E 16 St	 (14, 11) 
1 Ave & E 18 St	 (171, 181) 
1 Ave & E 30 St	 (3, 12) 
1 Ave & E 44 St	 (1, 7) 
1 Ave & E 62 St	 (12, 11) 
1 Ave & E 68 St	 (13, 10) 
1 Ave & E 78 St	 (138, 136) 
1 Ave & E 94 St	 (1, 1) 
10 Ave & W 28 St	 (14, 9) 
10 St & 5 Ave	 (0, 1) 
10 St & 7 Ave	 (2, 3) 
11 Ave & W 27 St	 (9, 11) 
11 Ave & W 41 St	 (3, 6) 
11 Ave & W 59 St	 (0, 3) 
12 Ave & W 40 St	 (28, 47) 
14 St & 5 Ave	 (2, 0) 
14 St & 7 Ave	 (6, 7) 
19 St & 24 Ave	 (3, 0) 
2 Ave & 36 St - Citi Bike HQ at Industry City	 (1, 0) 
2 Ave & E 31 St	 (12, 9) 
2 Ave & E 72 St	 (5, 7) 
2 Ave & E 96 St	 (2, 3) 
21 St & 31 Dr	 (1, 0) 
24 Ave & 26 St	 (0, 1) 
24 Ave & 29 St	 (0, 1) 
24 St & 41 Ave	 (0, 1) 
27 St & Hunter St	 (1, 1) 
28 Ave & 35 St	 (1, 0) 
28 St & 36 Ave	 (0, 2) 
3 Ave & Carroll St	 (1, 1) 
3 Ave & E 62 St	 (3, 5) 
3 Ave & E 71 St	 (0, 2) 
3 Ave & E 72 St	 (2, 1) 
3 Ave & E 95 St	 (0, 3) 
3 Ave & Schermerhorn St	 (3, 2) 
3 St & 3 Ave	 (3, 0) 
3 St & 7 Ave	 (52, 51) 
3 St & Hoyt St	 (0, 1) 
3 St & Prospect Park West	 (3, 2) 
31 St & Broadway	 (1, 2) 
31 St & Newtown Ave	 (0, 1) 
31 St & Thomson Ave	 (5, 0) 
34 Ave & 13 St	 (0, 1) 
35 Ave & 37 St	 (0, 3) 
35 St & 34 Ave	 (0, 1) 
39 St & 2 Ave - Citi Bike HQ at Industry City	 (1, 1) 
43 St & Broadway	 (0, 1) 
44 Dr & Jackson Ave	 (3, 4) 
45 Rd & 11 St	 (1, 4) 
46 Ave & 5 St	 (7, 7) 
47 Ave & Skillman Ave	 (2, 0) 
48 Ave & 5 St	 (0, 1) 
49 Ave & 21 St	 (1, 2) 
5 Ave & 3 St	 (0, 1) 
5 Ave & E 103 St	 (3, 2) 
5 Ave & E 29 St	 (5, 4) 
5 Ave & E 63 St	 (1, 4) 
5 Ave & E 73 St	 (3, 5) 
5 Ave & E 78 St	 (5, 9) 
5 Ave & E 88 St	 (8, 3) 
5 Ave & E 93 St	 (4, 1) 
5 St & 51 Ave	 (3, 2) 
6 Ave & 12 St	 (2, 2) 
6 Ave & 9 St	 (0, 3) 
6 Ave & Broome St	 (19, 12) 
6 Ave & Canal St	 (10, 3) 
6 Ave & W 33 St	 (17, 8) 
6 St & 7 Ave	 (1, 0) 
7 Ave & Central Park South	 (6, 1) 
7 Ave & Park Pl	 (5, 6) 
7 St & 5 Ave	 (1, 0) 
8 Ave & W 31 St	 (11, 17) 
8 Ave & W 33 St	 (9, 3) 
8 Ave & W 52 St	 (3, 4) 
9 Ave & W 18 St	 (8, 3) 
9 Ave & W 28 St	 (14, 2) 
9 Ave & W 45 St	 (10, 8) 
Adelphi St & Myrtle Ave	 (2, 4) 
Allen St & Hester St	 (11, 5) 
Allen St & Rivington St	 (10, 14) 
Allen St & Stanton St	 (24, 11) 
Amsterdam Ave & W 66 St	 (1, 1) 
Amsterdam Ave & W 73 St	 (2, 6) 
Amsterdam Ave & W 82 St	 (1, 2) 
Atlantic Ave & Fort Greene Pl	 (1, 6) 
Atlantic Ave & Furman St	 (5, 6) 
Avenue C & E 18 St	 (2, 9) 
Avenue D & E 12 St	 (4, 3) 
Avenue D & E 3 St	 (7, 4) 
Avenue D & E 8 St	 (6, 2) 
Bank St & Hudson St	 (173, 166) 
Bank St & Washington St	 (10, 10) 
Banker St & Meserole Ave	 (3, 1) 
Barclay St & Church St	 (10, 6) 
Barrow St & Hudson St	 (17, 11) 
Bayard St & Baxter St	 (12, 10) 
Bayard St & Leonard St	 (1, 2) 
Bedford Ave & Bergen St	 (2, 1) 
Bedford Ave & Nassau Ave	 (9, 4) 
Bedford Ave & S 9 St	 (3, 2) 
Bergen St & Flatbush Ave	 (2, 4) 
Bergen St & Smith St	 (7, 4) 
Bergen St & Vanderbilt Ave	 (3, 4) 
Berkeley Pl & 6 Ave	 (2, 0) 
Berkeley Pl & 7 Ave	 (1, 3) 
Berry St & N 8 St	 (2, 3) 
Bialystoker Pl & Delancey St	 (0, 2) 
Boerum St & Broadway	 (0, 2) 
Bond St & Bergen St	 (0, 2) 
Bond St & Fulton St	 (4, 3) 
Broad St & Bridge St	 (45, 36) 
Broadway & Battery Pl	 (9, 9) 
Broadway & Berry St	 (5, 14) 
Broadway & E 14 St	 (24, 20) 
Broadway & E 22 St	 (11, 14) 
Broadway & Moylan Pl	 (11, 4) 
Broadway & Roebling St	 (4, 2) 
Broadway & W 122 St	 (2, 1) 
Broadway & W 25 St	 (8, 8) 
Broadway & W 29 St	 (12, 9) 
Broadway & W 36 St	 (4, 3) 
Broadway & W 37 St	 (3, 1) 
Broadway & W 38 St	 (5, 0) 
Broadway & W 41 St	 (7, 4) 
Broadway & W 49 St	 (5, 6) 
Broadway & W 51 St	 (2, 3) 
Broadway & W 53 St	 (3, 3) 
Broadway & W 56 St	 (7, 2) 
Broadway & W 60 St	 (21, 9) 
Broadway & Whipple St	 (0, 1) 
Brooklyn Bridge Park - Pier 2	 (2, 3) 
Bus Slip & State St	 (5, 8) 
Bushwick Ave & McKibbin St	 (1, 2) 
Bushwick Ave & Powers St	 (3, 4) 
Cadman Plaza E & Red Cross Pl	 (3, 6) 
Cadman Plaza West & Montague St	 (1, 3) 
Cambridge Pl & Gates Ave	 (0, 5) 
Canal St & Rutgers St	 (2, 7) 
Carlton Ave & Dean St	 (2, 0) 
Carlton Ave & Flushing Ave	 (0, 1) 
Carlton Ave & Park Ave	 (0, 1) 
Carmine St & 6 Ave	 (13, 19) 
Carroll St & 5 Ave	 (1, 0) 
Carroll St & Bond St	 (1, 0) 
Carroll St & Columbia St	 (1, 0) 
Carroll St & Smith St	 (1, 2) 
Carroll St & Washington Ave	 (1, 0) 
Cathedral Pkwy & Broadway	 (3, 1) 
Catherine St & Monroe St	 (2, 3) 
Cedar St & Myrtle Ave	 (1, 1) 
Center Blvd & 48 Ave	 (6, 3) 
Center Blvd & 51 Ave	 (4, 2) 
Central Ave & Flushing Ave	 (2, 2) 
Central Ave & Starr Street	 (0, 1) 
Central Park North & Adam Clayton Powell Blvd	 (1, 0) 
Central Park S & 6 Ave	 (3, 7) 
Central Park W & W 96 St	 (1, 0) 
Central Park West & W 102 St	 (1, 0) 
Central Park West & W 68 St	 (3, 6) 
Central Park West & W 72 St	 (9, 1) 
Central Park West & W 76 St	 (2, 1) 
Central Park West & W 85 St	 (1, 3) 
Centre St & Chambers St	 (14, 11) 
Centre St & Worth St	 (2, 7) 
Cherry St	 (7, 6) 
Christopher St & Greenwich St	 (21, 17) 
Clark St & Henry St	 (2, 4) 
